Date,Contact Title,Contact Name,Contact Office,Contact Agency,Client,Client Location,Registrant,Description,Type,Employees mentioned,Affiliated Member CRP ID,Affiliated Member Bioguide ID,Source,Contact ID,Record ID
2010-06-10,with Amb. John Bass of the US Embassy in Tbilisi,with Amb. John Bass of the US Embassy in Tbilisi,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,159585,44511
2010-06-15,"Chief of Staff, Helsinki Commission",Fred Turner,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",to request a meeting,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141146,44512
2010-06-15,with the U.S. Helsinki Commission,Michael Ochs,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",to request a meeting,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152751,44513
2010-06-15,Legislative Assistant for Senator Lieberman,Vance Serchuk,Sen. Joseph Lieberman,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,email,"Ms. McKew, ",N00000616,L000304,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141794,44514
2010-06-15,U.S. Department of State,Tina Kaidanow,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",to request a meeting,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151725,44515
2010-06-17,with U.S. Sen. Kaufman,Halie Soiffer,Sen. Edward Kaufman,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",to request a meeting,email,"Ms. McKew, ",N00030767,K000373,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152900,44516
2010-06-16,,Damon Wilson,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151968,44517
2010-06-17,"U.S. Embassy, Georgia",Julie Fisher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding upcoming official travel,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147797,44518
2010-06-18,"Chief of Staff, Helsinki Commission",Fred Turner,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and a potential Congressional Resolution,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141146,44519
2010-06-18,with the U.S. Helsinki Commission,Michael Ochs,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and a potential Congressional Resolution,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152751,44520
2010-06-21,with the U.S. Helsinki Commission,Michael Ochs,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and a potential Congressional Resolution,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152751,44521
2010-06-21,with the Tom Lantos Human Rights Commission,Allison Mcguire,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",to request a meeting,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152901,44522
2010-06-21,"Chief of Staff, Helsinki Commission",Fred Turner,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and a potential Congressional Resolution,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141146,44523
2010-06-22,with the Tom Lantos Human Rights Commission,Allison Mcguire,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding IDP issues in Georgia,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152901,44524
2010-06-22,U.S. Department of State,Tina Kaidanow,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151725,44525
2010-06-23,with STRATFOR,Meredith Friedman,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding feedback on her visit to Georgia,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152892,44526
2010-06-22,Congressional Human Rights Caucus,Hans Hogrefe,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding IDP issues in Georgia,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141753,44527
2010-06-23,with Barron's,Mark Veverka,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.","on the upcoming San Francisco visit by Georgian Ambassador to the United States, Batu Kutelia",email,"Ms. Merz, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152902,44528
2010-06-25,"U.S. Embassy, Georgia",Julie Fisher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the visit of Secretary Clinton to Georgia,phone,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147797,44529
2010-06-23,with Barron's,Mark Veverka,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.","on the upcoming San Francisco visit by Georgian Ambassador to the United States, Batu Kutelia",phone,"Ms. Merz, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152902,44530
2010-06-29,"Foreign Policy Advisor, Office of Senator Ted Kaufman, D-DE",Halie Soifer,Sen. Edward Kaufman,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S.-Georgian relations and a potential Congressional Resolution,meeting,"Ms. McKew, ",N00030767,K000373,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141485,44531
2010-06-25,"U.S. Embassy, Georgia",Julie Fisher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the visit of Secretary Clinton to Georgia,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147797,44532
2010-06-24,with USA Today,Dave Lynch,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.","on the upcoming San Francisco visit by Georgian Ambassador to the United States, Batu Kutelia",email,"Ms. Merz, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152903,44533
2010-05-20,with the U.S. Embassy,Barry Fullerton,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",to introduce himself,other,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152904,44534
2010-05-23,with New York Times,Seth Mydans,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152905,44535
2010-05-23,with New York Times,Thomas Fuller,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152906,44536
2010-05-23,with CNN,Sara Sidner,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152907,44537
2010-05-23,with CNN,Dan Rivers,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152908,44538
2010-05-23,,Ploy Ten Kate,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152909,44539
2010-05-23,,Khettiya Jittapong,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152910,44540
2010-05-23,,Bill Tarrant,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152911,44541
2010-05-23,,Jerry Lampen,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152912,44542
2010-05-23,,Ambika Ahuja,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152913,44543
2010-05-23,with Reuters,Panarat Thepgumpanat,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152914,44544
2010-05-23,,Jason Szep,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152915,44545
2010-05-23,with the Associated Press,Thanyarat Doksone,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152916,44546
2010-05-23,with the Associated Press,Fijay Joshi,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152917,44547
2010-05-23,with the Associated Press,Beth Duff-Brown,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152918,44548
2010-05-23,with the Associated Press,Stephen Wright,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152919,44549
2010-05-23,with the Associated Press,Denis D. Gray,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152920,44550
2010-05-23,with Bloomberg,Supunnabul Suwannakij,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152921,44551
2010-05-23,with Bloomberg,Wendy Pugh,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152922,44552
2010-05-23,with Bloomberg,Daniel Ten Kate,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152923,44553
2010-05-23,with Time,Hannah Beech,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152924,44554
2010-05-23,with Time,Robert Horn,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152925,44555
2010-05-23,Journalist Newsweek,Katie Paul,,Media,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147503,44556
2010-05-23,"Foreign Policy Correspondent, New Republic",Joshua Kurlantzick,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141310,44557
2010-05-23,with Wall Street Journal,Patrick Parta,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152926,44558
2010-05-23,with Wall Street Journal,James Hookay,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152927,44559
2010-05-23,with Wall Street Journal,Piyarat Setthasiriphaiboon,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152928,44560
2010-05-23,with National Public Radio,Michael Sullivan,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152929,44561
2010-05-23,with Washington Post,Andrew Higgins,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152930,44562
2010-05-23,"Washington Correspondent, NPR",Corey Flintoff,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141292,44563
2010-05-23,with Washington Post,Blaine Harden,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152931,44564
2010-05-23,with ABC Australia,Zoe Daniels,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152932,44565
2010-05-23,with Globe and Mail,Mark MacKinnon,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152933,44566
2010-05-23,with Times of London,Sian Powell,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152934,44567
2010-05-23,with The Guardian,Jonathan Steel,,,Kingdom of Thailand,Thailand,"Podesta Group, Inc.",introducing himself to the following publications and/or persons: US Media,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152935,44568
